date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:05:36	25924/25924	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:20%20GMT	https://willinkschool.org.uk/News/GCSE-Results-2021/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/GCSE-Results-2021/index.html	(from https://willinkschool.org.uk/News/)
08:05:37	26126/26126	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:20%20GMT	https://willinkschool.org.uk/News/A-Level-Exam-Results/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/A-Level-Exam-Results/index.html	(from https://willinkschool.org.uk/News/)
08:05:39	191119/191119	---M--	200	added ('OK')	application/pdf	etag:%22e9de32d8adfd61:0%22	https://willinkschool.org.uk/News/Start_of_Term_-31_12_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Start_of_Term_-31_12_20.pdf	(from https://willinkschool.org.uk/News/)
08:05:40	111548/111548	---M--	200	added ('OK')	application/pdf	etag:%225939edb85bd5d61:0%22	https://willinkschool.org.uk/Whole-School/Start_of_Term_-_18_12_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Whole-School/Start_of_Term_-_18_12_20.pdf	(from https://willinkschool.org.uk/News/)
08:05:41	108061/108061	---M--	200	added ('OK')	application/pdf	etag:%2256623d76dcd2d61:0%22	https://willinkschool.org.uk/News/End_of_Term_-_early_closure_letter_-_10_12_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/End_of_Term_-_early_closure_letter_-_10_12_20.pdf	(from https://willinkschool.org.uk/News/)
08:05:42	5289910/5289910	---M--	200	added ('OK')	application/pdf	etag:%22db9b229c501ad71:0%22	https://willinkschool.org.uk/Curriculum/Fortnight_House_Challenge_Results.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Curriculum/Fortnight_House_Challenge_Results.pdf	(from https://willinkschool.org.uk/News/)
08:05:42	415683/415683	---M--	200	added ('OK')	application/pdf	etag:%22d4c81e313b8d61:0%22	https://willinkschool.org.uk/Our-School/Policies/The_Willink_School_Risk_Assessment_-_6_11_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Our-School/Policies/The_Willink_School_Risk_Assessment_-_6_11_20.pdf	(from https://willinkschool.org.uk/News/)
08:05:42	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:25%20GMT	https://willinkschool.org.uk/News/Latest-Government-School-Covid-19-Advice	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Latest-Government-School-Covid-19-Advice.d6.delayed	(from https://willinkschool.org.uk/News/)
08:05:43	24917/24917	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:26%20GMT	https://willinkschool.org.uk/News/Latest-Government-School-Covid-19-Advice/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Latest-Government-School-Covid-19-Advice/index.html	(from https://willinkschool.org.uk/News/)
08:05:46	349799/349799	---M--	200	added ('OK')	application/pdf	etag:%22c63940f49a86d61:0%22	https://willinkschool.org.uk/Whole-School/Advice_to_parents_1_.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Whole-School/Advice_to_parents_1_.pdf	(from https://willinkschool.org.uk/News/)
08:05:46	1448194/1448194	---M--	200	added ('OK')	application/pdf	etag:%2281fc11b82b2d61:0%22	https://willinkschool.org.uk/Teaching-School/Virtual_Information_Sessions_Dec_20___Spring_term_2021.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Teaching-School/Virtual_Information_Sessions_Dec_20___Spring_term_2021.pdf	(from https://willinkschool.org.uk/News/)
08:05:46	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:29%20GMT	https://willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff.d9.delayed	(from https://willinkschool.org.uk/News/)
08:05:47	43546/43546	---M--	200	added ('OK')	application/pdf	etag:%22db864ee9577d61:0%22	https://willinkschool.org.uk/Exam-results/The_Willink_School_-__GCSE_Press_Release_August_2020.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Exam-results/The_Willink_School_-__GCSE_Press_Release_August_2020.pdf	(from https://willinkschool.org.uk/News/)
08:05:47	25624/25624	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:30%20GMT	https://willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff/index.html	(from https://willinkschool.org.uk/News/)
08:05:48	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:30%20GMT	https://willinkschool.org.uk/News/Update-on-A-Level-results-following-Ofqual-announc	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Update-on-A-Level-results-following-Ofqual-announc.db.delayed	(from https://willinkschool.org.uk/News/)
08:05:48	26018/26018	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:31%20GMT	https://willinkschool.org.uk/News/Update-on-A-Level-results-following-Ofqual-announc/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Update-on-A-Level-results-following-Ofqual-announc/index.html	(from https://willinkschool.org.uk/News/)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.dd.delayed	(from https://willinkschool.org.uk/We-Link/)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.de.delayed	(from https://willinkschool.org.uk/News/Twitter/)
08:05:49	60552/60552	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:31%20GMT	https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Index6b03.html	(from https://willinkschool.org.uk/News/)
08:05:49	98507/98507	---M-Z	200	added ('OK')	application/javascript	etag:%22a709ab1b2c0d5d5e7c19895f6e1dcbfd+gzip%22	https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/sussy/platform.twitter.com/widgets.js	(from https://willinkschool.org.uk/News/Twitter/)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e0.delayed	(from https://willinkschool.org.uk/Diary/)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e1.delayed	(from https://willinkschool.org.uk/Contact/Terms/)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e2.delayed	(from https://willinkschool.org.uk/index.asp)
08:05:49	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e3.delayed	(from https://willinkschool.org.uk/News/Face-Coverings/)
08:05:55	52397196/52397196	---M--	200	added ('OK')	video/mp4	etag:%22849da96ec14ed61:0%22	https://willinkschool.org.uk/Transition/French_Y6_Taster_video.mp4	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Transition/French_Y6_Taster_video.mp4	(from https://willinkschool.org.uk/French-Spanish-Lessons/)
08:05:57	59195083/59195083	---M--	200	added ('OK')	video/mp4	etag:%222f558aa4c14ed61:0%22	https://willinkschool.org.uk/Transition/Spanish_Y6_Taster_video.mp4	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Transition/Spanish_Y6_Taster_video.mp4	(from https://willinkschool.org.uk/French-Spanish-Lessons/)
08:05:57	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e4.delayed	(from https://willinkschool.org.uk/News/Read-to-Achieve-Launch/)
08:05:57	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e5.delayed	(from https://willinkschool.org.uk/News/GCSE-Results-2021/)
08:05:57	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e6.delayed	(from https://willinkschool.org.uk/News/A-Level-Exam-Results/)
08:05:57	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e7.delayed	(from https://willinkschool.org.uk/News/Latest-Government-School-Covid-19-Advice/)
08:05:57	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.e8.delayed	(from https://willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff/)
08:05:59	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:41%20GMT	http://www.willinkschool.org.uk/i/Sixth_Form/option-blocks-20-21.jpg	C:/My%20Web%20Sites/sussy/www.willinkschool.org.uk/i/Sixth_Form/option-blocks-20-21.e9.delayed	(from https://willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff/)
08:06:00	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.eb.delayed	(from https://willinkschool.org.uk/News/Update-on-A-Level-results-following-Ofqual-announc/)
08:06:00	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.ec.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:00	125446/125446	---M--	200	added ('OK')	image/jpeg	etag:%226516c671a75bd61:0%22	https://www.willinkschool.org.uk/i/Sixth_Form/option-blocks-20-21.jpg	C:/My%20Web%20Sites/sussy/www.willinkschool.org.uk/i/Sixth_Form/option-blocks-20-21.jpg	(from https://willinkschool.org.uk/News/GCSE-Results-Speaking-to-a-member-of-staff/)
08:06:00	64662/64662	---M--	200	added ('OK')	application/pdf	etag:%22df3e2b364a72d61:0%22	https://willinkschool.org.uk/Exam-results/A_Level_Results_August_2020.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Exam-results/A_Level_Results_August_2020.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:01	57373/57373	---M--	200	added ('OK')	application/pdf	etag:%22c693df21c540d61:0%22	https://willinkschool.org.uk/News/Behaviour_Code_-_amended_for_Covid-19_-_12_6_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Behaviour_Code_-_amended_for_Covid-19_-_12_6_20.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:02	291812/291812	---M--	200	added ('OK')	application/pdf	etag:%2228b9f17cc540d61:0%22	https://willinkschool.org.uk/News/Willink_School_Coronavirus_Student_Expansion_Risk_Assessment_-_12_6_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Willink_School_Coronavirus_Student_Expansion_Risk_Assessment_-_12_6_20.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:02	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:46%20GMT	https://willinkschool.org.uk/News/Willink-20-Community-Support	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Willink-20-Community-Support.f2.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:03	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:46%20GMT	https://willinkschool.org.uk/News/Post-Easter-Update-Home-learning-revised-timetable	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Post-Easter-Update-Home-learning-revised-timetable.f3.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:03	24790/24790	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:47%20GMT	https://willinkschool.org.uk/News/Willink-20-Community-Support/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Willink-20-Community-Support/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:03	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:47%20GMT	https://willinkschool.org.uk/News/Further-Details-on-Awarding-Grades-for-GCSE-and-A-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Further-Details-on-Awarding-Grades-for-GCSE-and-A-.f4.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:03	24393/24393	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:47%20GMT	https://willinkschool.org.uk/News/Post-Easter-Update-Home-learning-revised-timetable/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Post-Easter-Update-Home-learning-revised-timetable/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:04	25124/25124	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:48%20GMT	https://willinkschool.org.uk/News/Further-Details-on-Awarding-Grades-for-GCSE-and-A-/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Further-Details-on-Awarding-Grades-for-GCSE-and-A-/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:04	105686/105686	---M--	200	added ('OK')	application/pdf	etag:%225d8e1353364d61:0%22	https://willinkschool.org.uk/News/Year_7__-_10_Home_Study_Guidance.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Year_7__-_10_Home_Study_Guidance.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:05	411258/411258	---M--	200	added ('OK')	application/pdf	etag:%22181bca8451d61:0%22	https://willinkschool.org.uk/News/Coronavirus_5_-23_3_20.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Coronavirus_5_-23_3_20.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:05	187/187	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:05:49%20GMT	https://willinkschool.org.uk/News/Fundraising-with-School-Angel	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Fundraising-with-School-Angel.f7.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:06	24477/24477	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:05:50%20GMT	https://willinkschool.org.uk/News/Fundraising-with-School-Angel/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Fundraising-with-School-Angel/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:08	280718/280718	---M--	200	added ('OK')	application/pdf	etag:%224f1c50ddf9c9d51:0%22	https://willinkschool.org.uk/News/Parent_Survey_-_December_2019.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Parent_Survey_-_December_2019.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:08	3005915/3005915	---M--	200	added ('OK')	application/pdf	etag:%22b32148ce6de2d51:0%22	https://willinkschool.org.uk/We-Link/WeLink_Issue_62.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/We-Link/WeLink_Issue_62.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:08	1125/1125	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Nov%202021%2008:05:52%20GMT	https://willinkschool.org.uk/GCSE_Summer_Timetable_2020.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/GCSE_Summer_Timetable_2020.fa.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:18	3062228/3062228	---M--	200	added ('OK')	application/pdf	etag:%2264a48b7781b5d51:0%22	https://willinkschool.org.uk/We-Link/WeLink_Issue_59_.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/We-Link/WeLink_Issue_59_.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:19	36142860/36142860	---M--	200	added ('OK')	video/mp4	etag:%22a03433ea5b45d61:0%22	https://willinkschool.org.uk/News/8X_Lockdown_2020.mp4	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/8X_Lockdown_2020.mp4	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:19	175/175	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:02%20GMT	https://willinkschool.org.uk/News/GCSE-Results-2019	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/GCSE-Results-2019.fe.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:19	917038/917038	---M--	200	added ('OK')	application/pdf	etag:%22b5c95b84dedd51:0%22	https://willinkschool.org.uk/Teaching-School/Train_To_Teach_Information_Sessions_2019-20_March___April.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Teaching-School/Train_To_Teach_Information_Sessions_2019-20_March___April.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:19	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:02%20GMT	https://willinkschool.org.uk/News/A-Level-Exam-Results-2019	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/A-Level-Exam-Results-2019.ff.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	25570/25570	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:02%20GMT	https://willinkschool.org.uk/News/GCSE-Results-2019/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/GCSE-Results-2019/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	3011239/3011239	---M--	200	added ('OK')	application/pdf	etag:%22f07e1714829fd51:0%22	https://willinkschool.org.uk/We-Link/WeLink_Issue_57_.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/We-Link/WeLink_Issue_57_.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/Uniform-Letter-July-2019	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Uniform-Letter-July-2019.100.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	24674/24674	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/A-Level-Exam-Results-2019/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/A-Level-Exam-Results-2019/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/WeLink-Issue-51	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/WeLink-Issue-51.101.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	25050/25050	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/Uniform-Letter-July-2019/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Uniform-Letter-July-2019/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:20	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/Moldova-TV-Interview-Willink-Staff	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Moldova-TV-Interview-Willink-Staff.102.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:21	23649/23649	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:04%20GMT	https://willinkschool.org.uk/News/WeLink-Issue-51/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/WeLink-Issue-51/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:21	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:05%20GMT	https://willinkschool.org.uk/News/Activity-Week-Photography	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Activity-Week-Photography.103.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:21	23790/23790	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:05%20GMT	https://willinkschool.org.uk/News/Moldova-TV-Interview-Willink-Staff/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Moldova-TV-Interview-Willink-Staff/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:21	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:05%20GMT	https://willinkschool.org.uk/News/Train-to-Teach-Information-Sessions-Ist-July-2019	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Train-to-Teach-Information-Sessions-Ist-July-2019.104.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:21	23676/23676	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:05%20GMT	https://willinkschool.org.uk/News/Activity-Week-Photography/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Activity-Week-Photography/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:22	185510/185510	---M--	200	added ('OK')	application/pdf	etag:%22c282988ab14d51:0%22	https://willinkschool.org.uk/News/Newbury_Weekly_News_Response/Newbury_Weekly_News_-_8_4_19.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Newbury_Weekly_News_Response/Newbury_Weekly_News_-_8_4_19.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:22	23653/23653	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:05%20GMT	https://willinkschool.org.uk/News/Train-to-Teach-Information-Sessions-Ist-July-2019/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Train-to-Teach-Information-Sessions-Ist-July-2019/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:22	111833/111833	---M--	200	added ('OK')	application/pdf	etag:%22c6e6658ebb6d41:0%22	https://willinkschool.org.uk/News/Parent_Questionnaire_2018.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Parent_Questionnaire_2018.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:23	212249/212249	---M--	200	added ('OK')	application/pdf	etag:%22fc7191d9ce3ad41:0%22	https://willinkschool.org.uk/GCSE_Results_August_2018.pdf	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/GCSE_Results_August_2018.pdf	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:23	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:06%20GMT	https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-February-2018	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Monthly-Maths-Puzzle-February-2018.108.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:23	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:07%20GMT	https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-January-2018	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Monthly-Maths-Puzzle-January-2018.109.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:23	24949/24949	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:07%20GMT	https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-February-2018/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Monthly-Maths-Puzzle-February-2018/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:23	175/175	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Nov%202021%2008:06:07%20GMT	https://willinkschool.org.uk/News/Cheerleading-Trip	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Cheerleading-Trip.10a.delayed	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:24	24660/24660	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:07%20GMT	https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-January-2018/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Monthly-Maths-Puzzle-January-2018/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:24	42214/42214	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:08%20GMT	https://willinkschool.org.uk/News/Index.asp?subcatID=	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Index187a.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:06:24	25924/25924	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Nov%202021%2008:06:08%20GMT	https://willinkschool.org.uk/News/Cheerleading-Trip/	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/News/Cheerleading-Trip/index.html	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
